Date,Open,High,Low,Close,Adj Close,Volume
2018-01-22,23.641500,24.091101,21.428699,23.325199,23.325199,237606
2018-01-23,23.310499,24.225300,20.160400,23.372101,23.372101,290810
2018-01-24,23.371500,24.898100,22.683001,23.885201,23.885201,177434
2018-01-25,23.922899,24.955900,23.385599,24.196600,24.196600,342580
2018-01-26,24.183599,25.287500,22.570900,24.558001,24.558001,284756
2018-01-27,24.546200,25.073200,22.965200,24.464800,24.464800,258333
2018-01-28,24.456301,25.955900,24.365499,25.644899,25.644899,458126
2018-01-29,25.640600,25.643600,23.703600,24.595100,24.595100,214798
2018-01-30,24.595501,25.395901,23.574600,24.226999,24.226999,271424
2018-01-31,24.179899,25.223900,23.309299,24.603201,24.603201,235030
2018-02-01,24.597099,25.208799,22.372000,23.423700,23.423700,252563
2018-02-02,23.426300,24.675600,20.404800,24.674999,24.674999,187564
2018-02-03,24.680201,25.168400,23.092100,23.419100,23.419100,215691
2018-02-04,23.414700,23.633600,21.404499,22.066799,22.066799,331358
2018-02-05,22.058201,22.062799,18.278400,19.836800,19.836800,247221
2018-02-06,19.836500,22.507500,15.418400,22.385099,22.385099,193838
2018-02-07,22.394899,22.480400,18.728201,18.784599,18.784599,239155
2018-02-08,18.783199,20.955400,18.783199,20.509199,20.509199,193999
2018-02-09,20.510000,20.954100,19.502001,20.348101,20.348101,177169
2018-02-10,20.338800,21.507700,20.143400,20.472500,20.472500,220993
2018-02-11,20.472799,20.474501,19.385500,19.728701,19.728701,88335
2018-02-12,19.773300,20.331600,17.867800,19.890100,19.890100,52374
2018-02-13,19.890600,20.750900,19.571199,20.740700,20.740700,77523
2018-02-14,20.740700,21.315500,19.809799,21.315500,21.315500,97219
2018-02-15,20.926500,22.048201,20.649700,21.781300,21.781300,126013
2018-02-16,21.727699,22.107401,19.680000,21.259100,21.259100,74712
2018-02-17,21.245701,22.150600,20.877300,22.023199,22.023199,102256
2018-02-18,22.044901,22.981001,20.630899,21.743900,21.743900,127354
2018-02-19,21.722601,22.744699,21.092100,22.693701,22.693701,143937
2018-02-20,22.700001,22.809000,21.093399,21.112600,21.112600,139994
2018-02-21,21.111900,21.111900,19.200399,19.385000,19.385000,119649
2018-02-22,19.351101,20.460300,17.790600,19.285801,19.285801,158618
2018-02-23,19.288700,19.544500,18.234301,19.145399,19.145399,141560
2018-02-24,19.205000,19.415800,16.629601,17.922001,17.922001,120255
2018-02-25,17.810101,17.984301,15.239800,17.099300,17.099300,83800
2018-02-26,17.358900,18.909700,16.501200,18.199301,18.199301,175004
2018-02-27,18.198099,19.208900,17.723301,18.708401,18.708401,119078
2018-02-28,18.535700,19.258499,17.685200,18.434900,18.434900,164316
2018-03-01,18.428301,19.146601,17.714600,18.789499,18.789499,122097
2018-03-02,18.777399,19.627899,16.844101,17.663900,17.663900,183704
2018-03-03,17.664301,18.669399,16.315399,17.122801,17.122801,164336
2018-03-04,17.114201,17.855600,16.057199,16.899599,16.899599,125499
2018-03-05,16.759199,18.240400,16.011499,17.386101,17.386101,143576
2018-03-06,16.800301,17.445299,15.247200,15.251000,15.251000,207534
2018-03-07,15.246000,16.226200,13.090500,14.075200,14.075200,144726
2018-03-08,14.169700,14.296500,11.875200,12.173300,12.173300,297900
2018-03-09,12.024600,12.468200,11.069300,12.414100,12.414100,236672
2018-03-10,12.415700,12.569100,11.373100,11.474500,11.474500,200042
2018-03-11,11.523000,13.080300,11.248100,12.904200,12.904200,233449
2018-03-12,12.846100,13.204200,10.075500,11.738200,11.738200,209049
2018-03-13,11.643700,12.255600,9.958400,10.666300,10.666300,186641
2018-03-14,10.692800,11.988300,9.669820,10.848100,10.848100,190096
2018-03-15,10.740800,10.980600,9.195300,10.277900,10.277900,187292
2018-03-16,10.422700,10.905800,9.152820,9.323580,9.323580,208912
2018-03-17,9.329580,9.979220,6.722380,9.238810,9.238810,160743
2018-03-18,9.280390,9.280390,5.966560,8.198750,8.198750,218818
2018-03-19,8.234980,9.038420,7.387550,7.908380,7.908380,188614
2018-03-20,7.870050,8.828410,7.833090,8.480530,8.480530,270524
2018-03-21,8.587290,10.195300,8.291510,9.056340,9.056340,789603
2018-03-22,9.027370,9.648550,8.483860,8.803840,8.803840,405941
2018-03-23,8.741880,8.822810,8.014180,8.533040,8.533040,193794
2018-03-24,8.605540,8.723990,8.071080,8.185370,8.185370,196402
2018-03-25,8.136460,8.161460,7.587970,7.917340,7.917340,193779
2018-03-26,7.930570,8.250660,7.675710,7.917860,7.917860,229705
2018-03-27,7.925160,8.049510,6.585590,7.191760,7.191760,129906
2018-03-28,7.191940,7.364550,6.842390,7.276280,7.276280,134194
2018-03-29,7.106370,7.953480,6.844870,6.896540,6.896540,166044
2018-03-30,6.904750,8.074100,6.714390,7.669610,7.669610,134812
2018-03-31,7.631190,8.603560,7.631190,8.064060,8.064060,92615
2018-04-01,8.065100,9.013270,7.997360,8.809610,8.809610,70601
2018-04-02,8.809660,9.162280,8.504190,8.926400,8.926400,42980
2018-04-03,8.929570,9.244900,8.065480,8.111870,8.111870,133533
2018-04-04,8.073220,8.226060,7.612290,7.673560,7.673560,176291
2018-04-05,7.675640,7.700080,7.054490,7.218440,7.218440,131606
2018-04-06,7.164330,7.302650,6.813160,7.045050,7.045050,114612
2018-04-07,7.084260,8.193860,7.014600,8.035560,8.035560,183433
2018-04-08,8.028410,8.932430,7.982840,8.646310,8.646310,195870
2018-04-09,8.632760,11.109000,8.632760,10.475700,10.475700,386895
2018-04-10,10.467000,10.488500,9.281750,9.914160,9.914160,271132
2018-04-11,9.932620,10.487900,9.489040,9.835440,9.835440,407866
2018-04-12,9.822020,12.517100,9.813180,12.517100,12.517100,431623
2018-04-13,12.388100,12.820100,11.712400,11.979900,11.979900,377594
2018-04-14,11.853700,13.043000,11.606700,12.830000,12.830000,431598
2018-04-15,12.862400,16.272100,12.830300,14.435000,14.435000,854248
2018-04-16,14.412000,14.433300,12.629700,13.217800,13.217800,506819
2018-04-17,13.356100,14.729100,13.110600,14.118100,14.118100,248777
2018-04-18,14.110200,16.500099,14.110200,16.368601,16.368601,1426510
2018-04-19,16.355499,17.357901,15.873900,16.041300,16.041300,1157600
2018-04-20,16.028299,16.513399,15.548600,16.025299,16.025299,1206510
2018-04-21,16.207701,16.207701,13.962700,15.203800,15.203800,988960
2018-04-22,15.193600,15.986200,14.447300,14.531600,14.531600,815365
2018-04-23,14.529900,14.882600,13.930100,13.930100,13.930100,768380
2018-04-24,13.891500,16.074200,13.848000,16.074200,16.074200,1954600
2018-04-25,16.044901,16.044901,13.672100,14.050100,14.050100,748237
2018-04-26,14.099300,15.142000,13.778700,14.820600,14.820600,744957
2018-04-27,14.689500,14.971900,14.192300,14.223500,14.223500,1401710
2018-04-28,14.216100,15.022100,13.972000,14.750600,14.750600,1152500
2018-04-29,14.732500,15.692800,14.341600,15.482200,15.482200,1393000
2018-04-30,15.469700,15.469700,14.432200,14.489600,14.489600,987335
2018-05-01,14.593500,14.596900,13.966200,14.596900,14.596900,1189140
2018-05-02,14.445700,14.598900,13.962200,14.494500,14.494500,1050700
2018-05-03,14.504800,14.854500,14.331600,14.760300,14.760300,1289080
2018-05-04,14.575500,15.030100,14.501000,14.689500,14.689500,1041700
2018-05-05,14.531200,15.266200,14.531200,14.866100,14.866100,1109340
2018-05-06,14.856100,15.485600,14.364300,14.740900,14.740900,1257520
2018-05-07,14.762000,14.827700,13.943700,14.113500,14.113500,884658
2018-05-08,14.089100,14.313400,13.745900,14.063100,14.063100,954299
2018-05-09,14.061100,14.226700,13.574600,14.030900,14.030900,848249
2018-05-10,13.963200,14.408100,13.686300,13.736600,13.736600,903479
2018-05-11,13.757800,13.841200,12.341400,12.481400,12.481400,757980
2018-05-12,12.442900,13.207200,11.335600,12.909300,12.909300,885292
2018-05-13,12.907300,13.742800,12.693400,13.396500,13.396500,148997
2018-05-14,13.394200,13.539600,12.673900,12.995200,12.995200,439894
2018-05-15,13.078900,13.199800,10.870500,12.437700,12.437700,695785
2018-05-16,12.444400,12.448800,10.302100,10.994700,10.994700,550250
2018-05-17,11.049500,11.266900,10.752900,10.852600,10.852600,546388
2018-05-18,10.929300,12.015800,10.629400,11.565700,11.565700,161473
2018-05-19,11.537700,11.631000,10.167600,11.027600,11.027600,593852
2018-05-20,11.051600,11.653500,10.861700,11.107000,11.107000,523799
2018-05-21,11.163200,12.340000,8.627970,11.079600,11.079600,535286
2018-05-22,11.189300,11.681600,10.328900,10.380800,10.380800,460149
2018-05-23,10.290300,11.109400,9.637170,10.140600,10.140600,643612
2018-05-24,10.055600,10.750000,8.403240,10.673500,10.673500,332725
2018-05-25,10.710200,10.956500,8.611290,9.222190,9.222190,464096
2018-05-26,9.303130,9.666240,8.651660,9.268160,9.268160,442956
2018-05-27,8.848110,9.427110,8.831300,9.229170,9.229170,451164
2018-05-28,9.335830,9.404710,7.891450,8.301410,8.301410,437465
2018-05-29,8.186610,9.647980,7.894830,8.732030,8.732030,349828
2018-05-30,8.732820,9.526290,8.574190,8.741610,8.741610,451015
2018-05-31,8.628730,9.252290,8.086970,8.318260,8.318260,420755
2018-06-01,8.419330,9.154900,8.377830,8.987700,8.987700,448418
2018-06-02,9.159790,9.831100,8.659700,9.667250,9.667250,550643
2018-06-03,9.663410,9.955230,9.398470,9.469230,9.469230,480322
2018-06-04,9.434050,9.637720,8.858200,9.252630,9.252630,460949
2018-06-05,9.123170,9.318580,8.738860,9.075210,9.075210,420925
2018-06-06,8.991760,9.552250,8.661480,9.004020,9.004020,794668
2018-06-07,8.959080,9.302600,8.826680,9.133470,9.133470,945864
2018-06-08,9.129200,9.186410,8.665550,8.736990,8.736990,890908
2018-06-09,8.703760,9.110990,8.691460,8.898550,8.898550,969478
2018-06-10,8.906950,8.906950,8.047210,8.159160,8.159160,925046
2018-06-11,8.168110,8.420830,6.760210,8.085250,8.085250,878083
2018-06-12,8.062970,8.250830,6.856620,6.974980,6.974980,814547
2018-06-13,6.988180,8.022150,6.887880,7.605190,7.605190,946480
2018-06-14,7.603150,8.402630,7.544560,8.124830,8.124830,1179330
2018-06-15,8.044640,8.160700,6.953640,7.227160,7.227160,733508
2018-06-16,7.203490,7.280700,7.050530,7.216510,7.216510,718638
2018-06-17,7.234630,7.282130,7.148520,7.171630,7.171630,707490
2018-06-18,7.147890,7.532650,7.091360,7.485010,7.485010,751273
2018-06-19,7.481200,8.079580,6.836870,6.941660,6.941660,656566
2018-06-20,6.936090,7.426670,6.929380,7.319950,7.319950,800680
2018-06-21,7.320250,7.530750,7.015680,7.513240,7.513240,778614
2018-06-22,7.521960,7.521960,6.723950,6.853720,6.853720,772813
2018-06-23,6.876390,7.186350,6.730550,6.954390,6.954390,780120
2018-06-24,6.926660,7.117940,6.181110,6.394810,6.394810,662900
2018-06-25,6.366200,6.379500,5.839750,6.114310,6.114310,625378
2018-06-26,6.114310,7.923160,5.960390,6.413190,6.413190,164652
2018-06-27,6.427730,6.838200,5.969150,6.749120,6.749120,718097
2018-06-28,6.817240,6.845760,6.316400,6.324550,6.324550,642284
2018-06-29,6.344720,6.673840,6.229130,6.353520,6.353520,689758
2018-06-30,6.302390,7.053750,6.272690,7.009010,7.009010,729953
2018-07-01,6.919840,7.254430,6.540080,6.660080,6.660080,708681
2018-07-02,6.716070,7.221020,6.438270,7.001770,7.001770,789823
2018-07-03,6.986980,8.163740,6.860520,7.480340,7.480340,836091
2018-07-04,7.487390,7.694880,7.255970,7.319580,7.319580,536903
2018-07-05,7.285570,7.350680,6.987930,7.115390,7.115390,742033
2018-07-06,7.125740,7.302460,6.992500,7.221600,7.221600,751521
2018-07-07,7.276000,7.454400,7.121070,7.410480,7.410480,768137
2018-07-08,7.401190,7.478640,7.319950,7.355300,7.355300,776135
2018-07-09,7.370320,7.662240,7.318900,7.439850,7.439850,954782
2018-07-10,7.399810,7.587050,6.592100,6.594120,6.594120,1332000
2018-07-11,6.594750,6.674310,6.207610,6.260120,6.260120,680690
2018-07-12,6.257870,6.264090,5.693140,6.144930,6.144930,671633
2018-07-13,6.151610,7.000660,6.151610,6.847210,6.847210,744975
2018-07-14,6.916570,7.449930,6.436470,6.790020,6.790020,725655
2018-07-15,6.780610,7.896130,6.745410,7.254560,7.254560,799297
2018-07-16,7.156610,7.882580,7.113270,7.573540,7.573540,816390
2018-07-17,7.770850,10.186700,6.871020,10.186700,10.186700,992221
2018-07-18,10.146800,10.146800,7.474740,8.757530,8.757530,770051
2018-07-19,8.421970,8.965250,7.440050,8.093130,8.093130,1209120
2018-07-20,7.936440,8.901980,7.266530,7.271350,7.271350,942950
2018-07-21,7.269630,7.372600,7.157410,7.333610,7.333610,684947
2018-07-22,7.331490,8.748870,6.861380,6.874720,6.874720,735244
2018-07-23,7.109180,7.631130,6.919210,7.464480,7.464480,883653
2018-07-24,7.552740,8.073170,6.949200,7.925440,7.925440,1057250
2018-07-25,7.784370,8.181540,7.055560,7.541800,7.541800,828441
2018-07-26,7.669470,7.949050,6.950580,7.313850,7.313850,820694
2018-07-27,7.123050,7.580760,6.835150,7.145760,7.145760,884349
2018-07-28,7.160160,7.197210,6.796320,6.869930,6.869930,763939
2018-07-29,6.889080,7.061990,6.791570,7.001520,7.001520,687885
2018-07-30,6.953860,7.440310,6.627640,7.102680,7.102680,783519
2018-07-31,7.088670,7.382800,5.193320,5.463510,5.463510,524334
2018-08-01,5.107880,6.883010,4.848520,6.252800,6.252800,607329
2018-08-02,6.779230,6.807680,3.762970,6.491340,6.491340,655261
2018-08-03,6.717700,6.812000,5.405760,6.360740,6.360740,674788
2018-08-04,6.155770,6.773920,5.191820,5.722630,5.722630,815983
2018-08-05,6.351190,6.624740,6.248270,6.386480,6.386480,688108
2018-08-06,6.467810,6.676840,6.224970,6.299870,6.299870,658248
2018-08-07,6.477400,6.689610,5.163000,5.595460,5.595460,624217
2018-08-08,5.361470,6.246390,4.942870,5.627760,5.627760,678610
2018-08-09,5.813150,6.179050,5.167780,5.588090,5.588090,575044
2018-08-10,5.428660,6.053070,4.520490,4.944490,4.944490,459299
2018-08-11,4.934040,5.770160,4.500430,5.061330,5.061330,443747
2018-08-12,4.840760,5.632230,4.627680,5.029680,5.029680,597339
2018-08-13,4.727100,5.631610,4.542320,4.983730,4.983730,509326
2018-08-14,4.980340,5.176330,4.403690,4.701970,4.701970,428117
2018-08-15,4.699790,4.748070,4.105410,4.339310,4.339310,442913
2018-08-16,4.539870,4.674870,4.034050,4.573630,4.573630,840286
2018-08-17,4.556320,4.736970,4.112080,4.467040,4.467040,1141900
2018-08-18,4.272240,4.730030,4.103280,4.595150,4.595150,787072
2018-08-19,4.548950,4.628950,4.060960,4.411380,4.411380,600841
2018-08-20,4.421720,4.589530,4.121440,4.339060,4.339060,644126
2018-08-21,4.431890,5.075050,4.159420,4.582880,4.582880,772696
2018-08-22,4.870520,5.320900,4.499510,4.807400,4.807400,899783
2018-08-23,4.709520,4.960500,4.316350,4.671940,4.671940,1439260
2018-08-24,4.780420,4.945060,3.096420,4.402440,4.402440,985179
2018-08-25,4.051590,5.079490,4.051590,4.992810,4.992810,843320
2018-08-26,5.078760,5.078760,4.081760,4.518170,4.518170,957617
2018-08-27,4.723080,5.055930,4.371060,4.911890,4.911890,1132200
2018-08-28,4.495660,5.354230,4.495660,5.244580,5.244580,1611540
2018-08-29,4.991770,5.321070,4.654260,4.715060,4.715060,1239700
2018-08-30,4.700080,5.050710,4.496790,4.923980,4.923980,1023140
2018-08-31,4.963200,4.986900,4.542650,4.670340,4.670340,1024960
2018-09-01,4.990990,5.206910,4.616110,4.849640,4.849640,1057340
2018-09-02,4.976990,5.176280,3.881110,4.223040,4.223040,809510
2018-09-03,4.541450,5.145980,3.849340,4.494040,4.494040,912693
2018-09-04,4.790410,5.189630,3.864650,4.108760,4.108760,686103
2018-09-05,4.407350,5.193710,3.948450,3.969440,3.969440,984364
2018-09-06,3.904350,4.340160,3.410740,4.165270,4.165270,957680
2018-09-07,4.008400,4.356300,3.845930,4.051740,4.051740,904918
2018-09-08,4.056510,4.386490,3.229280,3.308480,3.308480,897347
2018-09-09,3.306940,3.414550,3.217260,3.337630,3.337630,899000
2018-09-10,3.335790,4.154550,3.327370,3.895330,3.895330,853201
2018-09-11,3.911420,4.240330,3.464650,4.079700,4.079700,833985
2018-09-12,3.990450,4.370880,3.202010,3.435410,3.435410,580312
2018-09-13,3.502900,3.869580,3.322940,3.869580,3.869580,734649
2018-09-14,3.671030,3.910810,3.398270,3.753570,3.753570,672500
2018-09-15,3.832330,3.884560,3.414200,3.745070,3.745070,782714
2018-09-16,3.779040,3.845310,3.378220,3.468690,3.468690,760214
2018-09-17,3.491430,3.827740,3.284880,3.332740,3.332740,793972
2018-09-18,3.416430,4.325690,3.208980,4.097360,4.097360,931995
2018-09-19,4.245010,4.413560,3.844340,4.285840,4.285840,805095
2018-09-20,4.207150,4.407990,3.293280,3.484010,3.484010,629690
2018-09-21,3.724920,4.003920,3.401020,3.892150,3.892150,734331
2018-09-22,3.730130,4.028040,3.435900,3.536100,3.536100,748332
2018-09-23,3.547200,4.545750,3.474100,4.221900,4.221900,853584
2018-09-24,4.357130,4.528560,3.761640,4.100720,4.100720,765454
2018-09-25,4.174300,4.412310,3.774940,4.119180,4.119180,496233
2018-09-26,4.130280,4.338230,3.372430,4.105550,4.105550,746519
2018-09-27,4.006500,4.369030,3.318720,3.466340,3.466340,1021840
2018-09-28,3.466910,4.337880,3.337010,3.539310,3.539310,1293220
2018-09-29,3.648620,3.659920,3.297050,3.380480,3.380480,1658890
2018-09-30,3.532870,3.669940,3.306300,3.656940,3.656940,1526730
2018-10-01,3.565690,3.677650,3.329650,3.626660,3.626660,1139670
2018-10-02,3.602450,3.640800,3.326270,3.603920,3.603920,1107610
2018-10-03,3.348760,3.605500,3.290610,3.580410,3.580410,1094300
2018-10-04,3.584610,4.401310,3.299370,3.844780,3.844780,1433850
2018-10-05,3.840390,4.298990,3.371370,3.637590,3.637590,1320620
2018-10-06,3.658900,3.818340,3.366390,3.723440,3.723440,1012170
2018-10-07,3.506900,3.742790,3.362570,3.384670,3.384670,990710
2018-10-08,3.617010,3.713460,3.353000,3.687200,3.687200,1667710
2018-10-09,3.474430,3.723190,3.371140,3.538730,3.538730,1050940
2018-10-10,3.556580,3.711060,3.351170,3.690460,3.690460,631484
2018-10-11,3.391470,4.223020,3.253300,4.044170,4.044170,1774090
2018-10-12,3.838670,4.086700,3.586720,4.042340,4.042340,1382000
2018-10-13,3.891000,4.075450,3.471510,3.608750,3.608750,970916
2018-10-14,3.638640,3.773360,3.491430,3.739210,3.739210,1049600
2018-10-15,3.743330,4.168670,3.498120,3.625660,3.625660,1321150
2018-10-16,3.674510,3.720570,3.525320,3.636100,3.636100,967613
2018-10-17,3.648590,3.666600,3.498990,3.651850,3.651850,654322
2018-10-18,3.665550,3.942030,3.639580,3.942030,3.942030,420441
2018-10-19,3.845320,4.202600,3.645900,4.016280,4.016280,550714
2018-10-20,3.997230,4.024980,3.494330,3.665340,3.665340,554668
2018-10-21,3.595770,3.987730,3.438560,3.629150,3.629150,500997
2018-10-22,3.802180,3.922090,3.318490,3.619800,3.619800,534734
2018-10-23,3.824140,3.883640,3.248410,3.628700,3.628700,531797
2018-10-24,3.673240,3.871950,3.320030,3.538940,3.538940,562977
2018-10-25,3.474610,4.219010,3.395640,3.937240,3.937240,543300
2018-10-26,3.931450,3.955140,3.830130,3.894500,3.894500,642860
2018-10-27,3.880210,3.912620,3.832640,3.888240,3.888240,717884
2018-10-28,3.908330,3.912650,3.842110,3.893500,3.893500,705283
2018-10-29,3.874190,3.892750,3.390660,3.804250,3.804250,784912
2018-10-30,3.804780,4.084780,3.285120,3.740510,3.740510,781097
2018-10-31,3.751900,4.090280,3.309270,3.498980,3.498980,788664
2018-11-01,3.498960,3.993390,3.498930,3.523040,3.523040,1153690
2018-11-02,3.523060,3.629340,3.511590,3.625030,3.625030,940504
2018-11-03,3.625040,4.188750,3.545350,4.155440,4.155440,1149560
2018-11-04,4.145450,4.145450,3.537340,3.590760,3.590760,989076
2018-11-05,3.589780,4.134870,3.345520,3.816850,3.816850,973661
2018-11-06,3.852700,4.139300,3.427530,3.960730,3.960730,1500420
2018-11-07,3.913720,4.210950,3.505170,4.071700,4.071700,1242660
2018-11-08,4.080910,4.229970,3.522660,4.184720,4.184720,1601350
2018-11-09,4.184900,4.202860,3.451730,3.813070,3.813070,1404520
2018-11-10,4.096190,4.143580,3.657240,3.764740,3.764740,1371180
2018-11-11,3.744570,4.172250,3.666760,3.865700,3.865700,1305790
2018-11-12,3.850800,4.247010,3.690440,4.237740,4.237740,1234020
2018-11-13,4.082170,4.279520,4.029200,4.279520,4.279520,1233180
2018-11-14,4.267250,4.282100,3.320430,3.373560,3.373560,1186320
2018-11-15,3.369560,4.474810,3.087320,3.485970,3.485970,1123170
2018-11-16,3.665040,3.989210,3.215380,3.610520,3.610520,1074430
2018-11-17,3.748600,3.950020,3.311340,3.652910,3.652910,1041700
2018-11-18,3.674040,4.010150,3.326030,3.923870,3.923870,1217100
2018-11-19,3.668950,4.007290,3.183520,3.386750,3.386750,1250130
2018-11-20,3.367630,3.403570,2.595690,3.062820,3.062820,1314050
2018-11-21,3.027650,3.664310,2.920850,3.355590,3.355590,985290
2018-11-22,3.551810,3.732310,3.206900,3.555080,3.555080,1085790
2018-11-23,3.537150,3.981270,3.282700,3.755060,3.755060,1516750
2018-11-24,3.565160,3.949850,3.019290,3.019290,3.019290,1082540
2018-11-25,3.025580,3.389440,2.810320,3.343140,3.343140,1000140
2018-11-26,3.354740,3.472200,2.997280,3.100300,3.100300,959943
2018-11-27,3.107410,3.449500,3.000170,3.357670,3.357670,1227000
2018-11-28,3.356150,3.772480,3.119000,3.470410,3.470410,1459820
2018-11-29,3.526251,3.676194,3.292617,3.499523,3.499523,1038014
2018-11-30,3.572471,3.656376,3.140015,3.207150,3.207150,1666429
2018-12-01,3.215163,3.674211,3.161430,3.459939,3.459939,3451875
2018-12-02,3.548775,3.611967,3.299377,3.509814,3.509814,2614716
2018-12-03,3.490047,3.521225,3.088264,3.405450,3.405450,1703721
2018-12-04,3.324930,3.556784,3.090594,3.222028,3.222028,2327110
2018-12-05,3.158989,3.355173,2.961632,3.079665,3.079665,2253208
2018-12-06,3.046426,3.309688,2.907411,3.057547,3.057547,2627889
2018-12-07,3.002399,3.036094,2.600876,2.947502,2.947502,2487880
2018-12-08,2.955515,3.040228,2.720707,2.906055,2.906055,2010727
2018-12-09,2.890248,3.184988,2.791204,2.976385,2.976385,2408593
2018-12-10,3.106311,3.178110,2.778959,2.854471,2.854471,1417825
2018-12-11,2.787719,2.981465,2.651993,2.697190,2.697190,1134807
2018-12-12,2.693738,3.064501,2.680212,2.831640,2.831640,1582166
2018-12-13,2.848580,2.949820,2.389019,2.782458,2.782458,1906065
2018-12-14,2.612622,2.838347,2.346611,2.491263,2.491263,1489854
2018-12-15,2.493225,2.724770,2.306301,2.569451,2.569451,2016658
2018-12-16,2.662134,2.771692,2.338292,2.401754,2.401754,2251712
2018-12-17,2.433482,2.963061,2.354208,2.884134,2.884134,1654131
2018-12-18,2.884590,3.175650,2.578193,2.872227,2.872227,1464750
2018-12-19,3.064766,3.475042,2.875150,2.990898,2.990898,2109656
2018-12-20,3.277781,3.536285,2.953292,3.508189,3.508189,2262263
2018-12-21,3.448844,3.562058,2.805492,2.903485,2.903485,1326124
2018-12-22,2.837280,3.157255,2.809440,2.973740,2.973740,1514298
2018-12-23,2.906396,3.236574,2.906396,3.026405,3.026405,1744876
2018-12-24,2.982616,3.338044,2.944525,3.044082,3.044082,1841239
2018-12-25,3.161177,3.161177,2.748873,2.885796,2.885796,1661360
2018-12-26,2.916138,3.055560,2.729811,3.044787,3.044787,1771317
2018-12-27,2.835753,3.430672,2.779901,2.870502,2.870502,1846847
2018-12-28,2.746895,3.381810,2.737657,3.060124,3.060124,1967477
2018-12-29,3.081939,3.105069,2.892449,2.892449,2.892449,1642547
2018-12-30,2.916128,3.059087,2.850121,2.995843,2.995843,1373361
2018-12-31,2.994079,3.031519,2.797046,2.817637,2.817637,1214349
2019-01-01,2.941503,3.020014,2.786859,3.016652,3.016652,1861731
2019-01-02,3.024108,3.536403,2.881779,3.344247,3.344247,2155573
2019-01-03,3.352561,3.488779,3.054105,3.337603,3.337603,2282091
2019-01-04,3.340334,3.484926,3.310158,3.461010,3.461010,3777947
2019-01-05,3.451953,3.501770,3.164318,3.208686,3.208686,5662012
2019-01-06,3.208270,3.645798,3.162484,3.307161,3.307161,5974079
2019-01-07,3.401529,3.613279,3.141190,3.481158,3.481158,7015057
2019-01-08,3.304488,3.624485,3.201464,3.479402,3.479402,1855446
2019-01-09,3.403645,3.627186,3.213143,3.408183,3.408183,2688822
2019-01-10,3.400600,3.588220,2.828940,2.998332,2.998332,3549068
2019-01-11,2.846159,3.150963,2.846159,3.018783,3.018783,3529960
